weo_subject_code,geo,country_series_specific_notes
BCA,CAF,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 02/2015
BCA,TCD,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,CHL,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Chilean peso Data last updated: 03/2015
BCA,CHN,Source: Compiled by the Balance of Payments Department of the State Administration of Foreign Exchange. Data retrieved from CEIC. Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Chinese yuan Data last updated: 03/2015
BCA,COL,Source: Central Bank. And National Statistical Office Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Colombian peso Data last updated: 03/2015
BCA,COM,Source: Central Bank and IMF Staff Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Comorian franc Data last updated: 02/2015
BCA,COD,Source: Central Bank Latest actual data: 2013 Notes: Data prior to 2001 cannot be confirmed by national sources at this time. BOP Manual used: BPM 5 Primary domestic currency: Congo franc Data last updated: 03/2015
BCA,COG,Source: Central Bank Latest actual data: 2007 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,CRI,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Costa Rican col�n Data last updated: 03/2015
BCA,CIV,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 6 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,HRV,"Source: Central Bank. Formally, the Croatian National Bank Latest actual data: 2013 Notes: Prior to 2012, includes large errors and omissions term, which correlates closely with estimated tourism receipts. Tourism receipts account for about 15 percent of GDP. BOP Manual used: BPM 6 Primary domestic currency: Croatian kuna Data last updated: 03/2015"
BCA,CYP,Source: Eurostat Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Euro Data last updated: 03/2015
BCA,CZE,Source: National Statistical Office Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Czech koruna Data last updated: 03/2015
BCA,DNK,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Danish krone Data last updated: 03/2015
BCA,DJI,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Djibouti franc Data last updated: 03/2015
BCA,DMA,Source: Central Bank Latest actual data: 2013. Preliminary. BOP Manual used: BPM 5. Team converted the data from BPM5 to BPM6 Primary domestic currency: Eastern Caribbean dollar Data last updated: 03/2015
BCA,DOM,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6. Using BPM6 from 2010 onwards Primary domestic currency: Dominican peso Data last updated: 03/2015
BCA,ECU,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,EGY,Source: Central Bank Latest actual data: 2013/14 BOP Manual used: BPM 5 Primary domestic currency: Egyptian pound Data last updated: 03/2015
BCA,SLV,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,GNQ,Source: Central Bank. Banque des Etats de l'Afrique Centrale (BEAC) Latest actual data: 2013 Notes: IMF staff estimate export data from hydrocarbon and timber production and price information. Imports are estimated from final expenditure growth. Other components are mostly estimated as well. BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 02/2015
BCA,ERI,Source: Central Bank Latest actual data: 2008 BOP Manual used: BPM 5 Primary domestic currency: Eritrean nakfa Data last updated: 02/2015
BCA,EST,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,ETH,Source: Central Bank Latest actual data: 2013/14 Notes: Data refer to fiscal years (July/June). Data for 2012 represent fiscal year 2011/2012. BOP Manual used: BPM 5 Primary domestic currency: Ethiopian birr Data last updated: 03/2015
BCA,FJI,Source: Central Bank. Reserve Bank of Fiji (RBF) Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Fiji dollar Data last updated: 02/2015
BCA,FIN,Source: WEO - World Economic Outlook. From STA through WEO Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,FRA,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,GAB,Source: Central Bank Latest actual data: 2006 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,GMB,Source: Central Bank and IMF Staff Latest actual data: 2012 BOP Manual used: BPM 4 Primary domestic currency: Gambian dalasi Data last updated: 03/2015
BCA,GEO,Source: National Statistical Office and Central Bank. Latest actual data: 2013 BOP Manual used: BPM 5. The balance of payments statistics are compiled in conformity with the guidelines of the BPM5 and elements of the BPM6. Primary domestic currency: Georgian lari Data last updated: 03/2015
BCA,DEU,Source: Central Bank Latest actual data: 2013 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,GHA,Source: Central Bank Latest actual data: 2012 Notes: Data prior to 2005 excludes exceptional financing. BOP Manual used: BPM 5. Migration not complete Primary domestic currency: Ghanaian cedi Data last updated: 03/2015
BCA,GRC,"Source: Central Bank. Formally, the Bank of Greece. Based on banks' settlement data and oil refineries' direct reporting data. Latest actual data: 2014 Notes: Data for the period 1979 to 2004 are from IFS, while for the period 2005 to 2011 data come from the Bank of Greece. Please note that IFS does not provide data for 1998, instead, we use data from Eurostat. No data on BOP are available prior to 1976. Please note that there are inconsistencies between the BOP data and national accounts data that cannot be reconciled. BOP Manual used: BPM 5 Primary domestic currency: Euro Data last updated: 03/2015"
BCA,GRD,Source: Central Bank Latest actual data: 2013. Preliminary. BOP Manual used: BPM 5 Primary domestic currency: Eastern Caribbean dollar Data last updated: 01/2015
BCA,GTM,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Guatemalan quetzal Data last updated: 03/2015
BCA,GIN,Source: Central Bank. And Ministry of Planning Latest actual data: 2013 Notes: Data prior to 1995 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6 Primary domestic currency: Guinean franc Data last updated: 02/2015
BCA,GNB,Source: Central Bank. Central Bank of West African States (BCEAO). Latest actual data: 2011 Notes: Data prior to 1997 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6. The conversion is minimal. It maps AFR codes to WEO codes. Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,GUY,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 5 Primary domestic currency: Guyana dollar Data last updated: 03/2015
BCA,HTI,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Haitian gourde Data last updated: 02/2015
BCA,HND,"Source: Central Bank Latest actual data: 2013 Notes: Balance of current account includes HIPC grants from IMF, IDB, World Bank, DFID, and FIDA. Interest are on accrual basis; that is, they include the debit entry of ""accumulation of arrears on interest."" BOP Manual used: BPM 5 Primary domestic currency: Honduran lempira Data last updated: 03/2015"
BCA,HKG,Source: National Statistical Office. Data retrieved from CEIC Latest actual data: 2013 BOP Manual used: BPM 6. In accordance with the requirements in the Special Data Dissemination Standard (IMF) Primary domestic currency: Hong Kong dollar Data last updated: 03/2015
BCA,HUN,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Hungarian forint Data last updated: 03/2015
BCA,ISL,Source: Central Bank Latest actual data: 2013. Latest actual data on quarterly basis is 2014Q3. Notes: Data prior to 1990 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6 Primary domestic currency: Icelandic kr�na Data last updated: 03/2015
BCA,IND,Source: Central Bank Latest actual data: 2013/14. 2013/14FY BOP Manual used: BPM 6. Data converted from BPM5 to BPM6 by staff. Primary domestic currency: Indian rupee Data last updated: 03/2015
BCA,IDN,"Source: Central Bank. Accessed via CEIC Database Latest actual data: 2014 Notes: The authorities have revised the balance of payments to ""Balance of Payments Manual, 6th edition"" standards for data starting in 2010. Prior to 2010 STA conversion data are used. BOP Manual used: BPM 6 Primary domestic currency: Indonesian rupiah Data last updated: 03/2015"
BCA,IRN,Source: Central Bank Latest actual data: 2013 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. BOP Manual used: BPM 5 Primary domestic currency: Iranian rial Data last updated: 03/2015
BCA,IRQ,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 5 Primary domestic currency: Iraqi dinar  Data last updated: 03/2015
BCA,IRL,Source: National Statistical Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,ISR,Source: Haver Analytics Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Israeli shekel Data last updated: 03/2015
BCA,ITA,Source: National Statistical Office Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,JAM,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Jamaica dollar Data last updated: 03/2015
BCA,JPN,Source: Central Bank. Bank of Japan Latest actual data: 2014. Authorities release fiscal data with an 18 month delay. BOP Manual used: BPM 6 Primary domestic currency: Japanese yen Data last updated: 03/2015
BCA,JOR,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Jordanian dinar Data last updated: 03/2015
BCA,KAZ,Source: Central Bank Latest actual data: 2013 Notes: Data prior to 1996 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6 Primary domestic currency: Kazakhstani tenge Data last updated: 03/2015
BCA,KEN,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Kenya shillings Data last updated: 03/2015
BCA,KIR,Source: National Statistical Office Latest actual data: 2012 BOP Manual used: BPM 5 Primary domestic currency: Australian dollar Data last updated: 03/2015
BCA,KOR,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Korean won Data last updated: 03/2015
BCA,UVK,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Euro Data last updated: 03/2015
BCA,KWT,Source: Central Bank Latest actual data: 2013. Preliminary data for 2012 BOP Manual used: BPM 5 Primary domestic currency: Kuwaiti dinar Data last updated: 03/2015
BCA,KGZ,Source: Ministry of Finance Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Kyrgyz som Data last updated: 03/2015
BCA,LAO,Source: Central Bank. Other sources: IMF Statistical Database- Direction of Trade Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Lao kip Data last updated: 02/2015
BCA,LVA,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5. Original data in BPM5 converted into BPM6 using template. Primary domestic currency: Euro Data last updated: 03/2015
BCA,LBN,Source: Central Bank. Also: IMF staff. Latest actual data: 2012 BOP Manual used: BPM 5. The authorities are moving to BPM6. Primary domestic currency: Lebanese pound Data last updated: 03/2015
BCA,LSO,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 6 Primary domestic currency: Lesotho loti Data last updated: 03/2015
BCA,LBR,Source: Central Bank of Liberia Latest actual data: 2013 BOP Manual used: BPM 5. Authorities provided data in BPM5.  Country team converted them to BPM6. Primary domestic currency: U.S. dollars Data last updated: 03/2015
BCA,LBY,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Libyan dinar Data last updated: 03/2015
BCA,LTU,Source: Central Bank. http://www.lbank.lt/eng/statistic/index.html. Latest actual data: 2013 Notes: Data prior to 1993 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6 Primary domestic currency: Lithuanian litas Data last updated: 03/2015
BCA,LUX,Source: National Statistical Office Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,MKD,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Macedonian denar Data last updated: 03/2015
BCA,MDG,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Malagasy ariary Data last updated: 03/2015
BCA,MWI,"Source: National Statistical Office. Other sources: Tobacco Control Commission, Ministry of Mines. Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Malawi kwacha Data last updated: 02/2015"
BCA,MYS,Source: National Statistical Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2014 BOP Manual used: BPM 6. The authorities issue BPM6 historical data back from 2005 and discontinued the BPM5 series.  Data before 2005 come from STA database via EcXL Primary domestic currency: Malaysian ringgit Data last updated: 03/2015
BCA,MDV,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Maldivian rufiyaa Data last updated: 03/2015
BCA,MLI,Source: Central Bank Latest actual data: 2011 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,MLT,Source: National Statistics Office Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,MHL,Source: National Statistical Office Latest actual data: 2013 BOP Manual used: Other Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,MRT,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Mauritanian ouguiya Data last updated: 03/2015
BCA,MUS,Source: Central Bank Latest actual data: 2013. Preliminary data BOP Manual used: BPM 5 Primary domestic currency: Mauritian rupee Data last updated: 02/2015
BCA,MEX,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Mexican peso Data last updated: 03/2015
BCA,FSM,Source: National Statistical Office Latest actual data: 2013 BOP Manual used: Other Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,MDA,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Moldovan leu Data last updated: 03/2015
BCA,MNG,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Mongolian togrog Data last updated: 03/2015
BCA,MNE,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Euro Data last updated: 03/2015
BCA,MAR,Source: Foreign Exchange Office Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Moroccan dirham Data last updated: 03/2015
BCA,MOZ,Source: Central Bank. Data provided by Bank de Mozambique (BOM). Latest actual data: 2013. Preliminary Notes: Data prior to 1992 cannot be confirmed by national sources at this time. BOP Manual used: BPM 5. There is a mix of BOP reporting from historical data creating inconsistencies that cannot not be disaggregated. We are in the process of converting to the  6th edition of the BOP manual. Primary domestic currency: Mozambican metical Data last updated: 03/2015
BCA,MMR,Source: IMF Staff Latest actual data: 2013 BOP Manual used: No specific BOP Manual used. Primary domestic currency: Myanmar kyat Data last updated: 03/2015
BCA,NAM,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Namibia dollar Data last updated: 03/2015
BCA,NPL,Source: Central Bank Latest actual data: 2013/14 BOP Manual used: BPM 5. Converted by staff from BPM5 Primary domestic currency: Nepalese rupee Data last updated: 03/2015
BCA,NLD,Source: IMF STA BPM6 Database Latest actual data: 2014. The latest data (2014) is sourced from the DNB. BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,NZL,Source: Statistics New Zealand Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: New Zealand dollar Data last updated: 03/2015
BCA,NIC,Source: IMF Staff Latest actual data: 2013 Notes: Due to political and economic events (civil war and hyperinflation) data prior to 1995 are less reliable. BOP Manual used: BPM 6 Primary domestic currency: Nicaraguan c�rdoba Data last updated: 03/2015
BCA,NER,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 6 Primary domestic currency: CFA franc Data last updated: 03/2015
BCA,NGA,Source: Central Bank. IMF Statistics Department Latest actual data: 2013 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. BOP Manual used: BPM 5 Primary domestic currency: Nigerian naira Data last updated: 03/2015
BCA,NOR,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Norwegian krone Data last updated: 03/2015
BCA,OMN,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Omani rial Data last updated: 03/2015
BCA,PAK,"Source: Central Bank Latest actual data: 2013/14 Notes: Prior to 1990, data are not consistent for the following reasons: (i) data may not correspond to fiscal years; (ii) data were compiled based on the methodology set out in the 4th edition of the BoP Manual rather than the 5th edition; and (iii) due to the ongoing Fund program with Pakistan and market sensitivity, the series from which the nominal exchange rate assumptions can be calculated aren?t made public. BOP Manual used: BPM 5 Primary domestic currency: Pakistan rupee Data last updated: 03/2015"
BCA,PLW,Source: Ministry of Finance Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,PAN,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 5. IMF Staff reports identify public sector flows in the financial account Primary domestic currency: U.S. dollar Data last updated: 03/2015
BCA,PNG,Source: Central Bank. Some Treasury data as well Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Papua New Guinea kina Data last updated: 02/2015
BCA,PRY,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Paraguayan guaran� Data last updated: 03/2015
BCA,PER,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Peruvian nuevo sol Data last updated: 03/2015
BCA,PHL,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Philippine peso Data last updated: 03/2015
BCA,POL,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6. Original data in BPM5 converted into BPM6 using template. Primary domestic currency: Polish zloty Data last updated: 03/2015
BCA,PRT,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,QAT,Source: IMF Staff. Qatar Petroleum/Qatar Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Qatari riyal Data last updated: 03/2015
BCA,ROU,"Source: Haver Analytics. Formally, the National Bank of Romania. Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Romanian leu Data last updated: 03/2015"
BCA,RUS,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Russian ruble Data last updated: 03/2015
BCA,RWA,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: Rwanda franc Data last updated: 02/2015
BCA,WSM,Source: Central Bank Latest actual data: 2012/13. Fiscal year used Notes: Data prior to 2000 cannot be confirmed by national sources at this time. BOP Manual used: BPM 6 Primary domestic currency: Samoa tala Data last updated: 03/2015
BCA,SMR,
BCA,STP,Source: Central Bank Latest actual data: 2014 BOP Manual used: BPM 5 Primary domestic currency: S�o Tom� and Pr�ncipe dobra Data last updated: 03/2015
BCA,SAU,Source: Central Bank. BOP data from 2005 consitutes a break reflecting the authorities' adoption of BPM5 Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Saudi Arabian riyal Data last updated: 03/2015
BCA,SEN,Source: Central Bank and Staff estimates. Latest actual data: 2011 BOP Manual used: BPM 5 Primary domestic currency: CFA franc Data last updated: 02/2015
BCA,SRB,Source: Central Bank. National Bank of Serbia Latest actual data: 2014. The 2014 data are preliminary and subject to change BOP Manual used: BPM 6. the NBS introduced BPM6 in April 2014 Primary domestic currency: Serbian dinar Data last updated: 03/2015
BCA,SYC,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Seychelles rupee Data last updated: 02/2015
BCA,SLE,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Sierra Leonean leone Data last updated: 02/2015
BCA,SGP,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Singapore dollar Data last updated: 03/2015
BCA,SVK,Source: Central Bank. National bank of Slovakia Latest actual data: 2013 Notes: Balance of payments data before 2009 reflect staff estimates to comply with BPM6 pending provision of a longer times series based on BPM6. BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,SVN,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,SLB,Source: Central Bank Latest actual data: 2013 Notes: The IMF staff estimates the current account balance based on foreign exchange receipts and payments data published by the Central Bank of Solomon Islands. BOP Manual used: BPM 6 Primary domestic currency: Solomon Islands dollar Data last updated: 03/2015
BCA,ZAF,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: South African rand Data last updated: 03/2015
BCA,SSD,Source: The data comes from a combination of IMF Staff / Ministry of Economy / Ministry of Finance /  National Statistics Office Latest actual data: 2014. n/a Notes: All data is estimated from secondary sources. BOP Manual used: BPM 5. n/a Primary domestic currency: South Sudanese pound Data last updated: 02/2015
BCA,ESP,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Euro Data last updated: 03/2015
BCA,LKA,Source: Central Bank Latest actual data: 2012 BOP Manual used: BPM 5 Primary domestic currency: Sri Lanka rupee Data last updated: 03/2015
BCA,KNA,Source: Central Bank Latest actual data: 2013. Preliminary. Notes: Data prior to 1990 cannot be confirmed by national sources at this time. BOP Manual used: BPM 5 Primary domestic currency: Eastern Caribbean dollar Data last updated: 03/2015
BCA,LCA,Source: Central Bank Latest actual data: 2013. Preliminary. BOP Manual used: BPM 5. Team converted the data from BPM5 to BPM6 Primary domestic currency: Eastern Caribbean dollar Data last updated: 02/2015
BCA,VCT,Source: Central Bank Latest actual data: 2013. Preliminary. BOP Manual used: BPM 5 Primary domestic currency: Eastern Caribbean dollar Data last updated: 02/2015
BCA,SDN,Source: Central Bank. of Sudan Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Sudanese pound Data last updated: 03/2015
BCA,SUR,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 5 Primary domestic currency: Surinamese dollar Data last updated: 03/2015
BCA,SWZ,Source: Central Bank Latest actual data: 2013 BOP Manual used: BPM 6 Primary domestic currency: Swaziland lilangeni Data last updated: 03/2015
BCA,SWE,Source: National Statistical Office Latest actual data: 2014 BOP Manual used: BPM 6 Primary domestic currency: Swedish krona Data last updated: 03/2015
