weo_subject_code,geo,country_series_specific_notes
GGXWDN,BOL,"Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds;Monetary Public Corporations, incl. central bank;Nonmonetary Financial Public Corporations;Nonfinancial Public Corporation; Valuation of public debt: Nominal value Primary domestic currency: Bolivian boliviano Data last updated: 03/2015"
GGXWDN,BIH,"Source: Ministry of Finance. Additional data received from the Indirect Tax Authority Latest actual data: 2013 Fiscal assumptions: Budget, macro framework, structural reforms set by program, and WEO. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;State Government;Local Government;Social Security Funds;Other; Valuation of public debt: Face value Primary domestic currency: Convertible marka Data last updated: 03/2015"
GGXWDN,BWA,
GGXWDN,BRA,"Source: Ministry of Finance Latest actual data: 2014 Notes: General Government (GG) data refers to the non-financial public sector, which includes the federal, state and local governments as well as public enterprises (excluding Petrobras and Eletrobras), and is consolidated with the Sovereign Wealth Fund (SWF). Revenue and expenditures of federal public enterprises are added in full to the respective aggregates. Transfers or withdrawals from the SWF do not impact the primary balance. Disaggregated data on gross interest payments and interest receipts is available from 2003 onwards only. Prior to 2003, Total Revenue of the GG excludes interest receipts, while Total Expenditure of the GG includes net interest payments. Gross public debt includes the treasury bills at the central bank's balance sheet, including those not used under repurchase agreements. Net public debt consolidates GG, as defined above, with the Central Bank. Fiscal assumptions: For 2014, outturn estimates are based on the information available as of February 2015. Projections for 2015 take into account the 2015 budget approved by Congress in March 2015, and recent announcements made by the authorities; any measures still to be identified as of end-March 2015 to meet the annual fiscal target are assumed to be on the expenditure side. In outer years, projections are consistent with the announced primary surplus objectives. Start/end months of reporting year: January/December GFS Manual used: 2001. Total Revenue includes disposal of non financial assets, and Net Acquisition of Nonfinancial Assets does not net out these proceeds. Basis of recording: Cash Valuation of public debt: Nominal value Primary domestic currency: Brazilian real Data last updated: 03/2015"
GGXWDN,BRN,
GGXWDN,BGR,Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds Primary domestic currency: Bulgarian lev Data last updated: 03/2015
GGXWDN,BFA,
GGXWDN,BDI,
GGXWDN,CPV,Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Estimations from Authorities and Staff Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Social Security Funds Primary domestic currency: Cabo Verde escudo Data last updated: 02/2015
GGXWDN,KHM,
GGXWDN,CMR,
GGXWDN,CAN,"Source: Haver Analytics. The source for gross and net debt is OECD. Latest actual data: 2014 Notes: Fiscal data are on a calendar year basis. Fiscal assumptions: Projections use the baseline forecasts in the Economic Action Plan 2014 (the fiscal year 2014/15 budget) and 2014 provincial budgets as available. The IMF staff makes some adjustments to this forecast for differences in macroeconomic projections. The IMF staff forecast also incorporates the most recent data releases from Statistics Canada?s Canadian System of National Economic Accounts, including federal, provincial, and territorial budgetary outturns through the end of the fourth quarter of 2014. Start/end months of reporting year: January/December GFS Manual used: 2001. Comment: Preliminary data: based on quarterly data. Basis of recording: Noncash (accrual) General government includes: Central Government;State Government;Local Government;Social Security Funds; Valuation of public debt: Face value Primary domestic currency: Canadian dollar Data last updated: 03/2015"
GGXWDN,CAF,
GGXWDN,TCD,
GGXWDN,CHL,"Source: Ministry of Finance Latest actual data: 2013 Notes: GGCB and GGSB are approximated by the Central Government Cyclical-Adjusted Balance and Structural Balance, respectively as more than 90% of the expenditures and revenues are from the Central Government. Fiscal assumptions: Projections are based on the authorities? budget projections, adjusted to reflect the IMF staff?s projections for GDP and copper prices. Projections also include the official yield estimate of the tax reform submitted to Congress on April 2014. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual). Some elements including tax revenues are recorded on a cash basis General government includes: Central Government;Local Government; Valuation of public debt: Face value Primary domestic currency: Chilean peso Data last updated: 03/2015"
GGXWDN,CHN,
GGXWDN,COL,"Source: Ministry of Finance Latest actual data: 2013 Notes: Structural balance based on staff estimates; adjusts for the cyclical variation of GDP, oil prices and oil production levels. Start/end months of reporting year: January/December GFS Manual used: 2001. Transitioning toward 2001 manual Basis of recording: Revenue (cash); Expenditure (cash modified) General government includes: Central Government;State Government;Local Government;Social Security Funds;Other; Valuation of public debt: Face value Primary domestic currency: Colombian peso Data last updated: 03/2015"
GGXWDN,COM,"Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Cash for expenditures, accrual for revenues General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: Comorian franc Data last updated: 02/2015"
GGXWDN,COD,
GGXWDN,COG,
GGXWDN,CRI,Source: Ministry of Finance and Central Bank. Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 1986. Desk is working on the transition to GFS2001. Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: Costa Rican col�n Data last updated: 03/2015
GGXWDN,CIV,
GGXWDN,HRV,
GGXWDN,CYP,
GGXWDN,CZE,
GGXWDN,DNK,"Source: National Statistical Office Latest actual data: 2013 Fiscal assumptions: Projections for 2014?15 are aligned with the latest official budget estimates and the underlying economic projections, adjusted where appropriate for the IMF staff?s macroeconomic assumptions. For 2016?20, the projections incorporate key features of the medium-term fiscal plan as embodied in the authorities? 2014 Convergence Program submitted to the EU. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. Nominal Value debt valuation is consistent with Eurostat's definition Primary domestic currency: Danish krone Data last updated: 03/2015"
GGXWDN,DJI,
GGXWDN,DMA,Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: July/June GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;. Debt corresponds to nonfinancial public sector (central government and SOEs) Valuation of public debt: Nominal value Primary domestic currency: Eastern Caribbean dollar Data last updated: 03/2015
GGXWDN,DOM,
GGXWDN,ECU,
GGXWDN,EGY,"Source: Ministry of Finance Latest actual data: 2013/14. 2013/14 annual for General Government data. January 2015 for Budget Sector data. Fiscal assumptions: The fiscal projections are mainly based on budget sector operations (with trends of main variables discussed with the Ministry of Finance during the April 2012 consultation). Start/end months of reporting year: July/June GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds;Other;. Central Government,Local Government,Social Security Funds,Other. General government includes budget sector (central government, local governorates and public service authorities), social insurance fund and national investment bank Valuation of public debt: Nominal value Primary domestic currency: Egyptian pound Data last updated: 03/2015"
GGXWDN,SLV,
GGXWDN,GNQ,Source: Ministry of Finance and Budget Latest actual data: 2013 Fiscal assumptions: Actual fiscal data and WEO projections Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;. State/local government and other public institution are not covered due to limited information. Valuation of public debt: Nominal value Primary domestic currency: CFA franc Data last updated: 02/2015
GGXWDN,ERI,
GGXWDN,EST,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: The forecast, which is cash-, not accrual-, based, incorporates the authorities? 2014 budget, adjusted for newly available information and for the staff?s macroeconomic scenario. Start/end months of reporting year: January/December GFS Manual used: Hybrid of 1986 and 2001 manuals used Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data provided by the authorities. Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,ETH,Source: Ministry of Finance Latest actual data: 2013/14 Start/end months of reporting year: July/June GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;State Government;Local Government;Nonfinancial Public Corporation; Valuation of public debt: Nominal value Primary domestic currency: Ethiopian birr Data last updated: 03/2015
GGXWDN,FJI,Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Face value Primary domestic currency: Fiji dollar Data last updated: 02/2015
GGXWDN,FIN,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Based on announced policies by the authorities, adjusted for the Staff macroeconomic scenario. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. Nominal Value debt valuation is consistent with Eurostat's definition Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,FRA,"Source: National Statistical Office Latest actual data: 2013 Fiscal assumptions: Projections for 2015 reflect the budget law. For 2016?17, they are based on the multiyear budget adjusted for differences in assumptions on macro and financial variables, and revenue projections. Historical fiscal data reflect the September 2014 revision by the statistical institute of fiscal accounts and the May 2014 revision of national accounts. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds;Other; Valuation of public debt: Face value Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,GAB,
GGXWDN,GMB,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Projections are based on known projects and commitments, macroeconomic projections, and anticipated policy changes. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: Gambian dalasi Data last updated: 03/2015"
GGXWDN,GEO,
GGXWDN,DEU,"Source: National Statistical Office. Data of general government gross debt comes from EUROSTAT Latest actual data: 2014 Fiscal assumptions: The IMF staff?s projections for 2015 and beyond reflect the authorities? adopted core federal government budget plan, adjusted for the differences in the IMF staff?s macroeconomic framework and assumptions about fiscal developments in state and local governments, the social insurance system, and special funds. The estimate of gross debt includes portfolios of impaired assets and noncore business transferred to institutions that are winding up, as well as other financial sector and EU support operations. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;State Government;Local Government;Social Security Funds;. other refers to special funds Valuation of public debt: Face value Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,GHA,Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;State Government;Local Government; Valuation of public debt: Face value Primary domestic currency: Ghanaian cedi Data last updated: 03/2015
GGXWDN,GRC,"Source: Ministry of Finance Latest actual data: 2013. 2013 data are preliminary. Fiscal assumptions: Fiscal projections for 2014 and the medium term are consistent with the policies needed to achieve the fiscal targets underlying the program supported by the Extended Fund Facility as agreed under the Fifth Review of the program. Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Noncash (accrual). Data from 2006 onwards in line with ESA-2010. Data prior to 2006 based on ESA-95. General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. Net debt data, including historical data, are provisional. Gross debt decreases due to privatization receipts greater than the fiscal deficit. Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,GRD,"Source: Ministry of Finance Latest actual data: 2013 Notes: Primary spending and fiscal balances are on a cash basis, i.e. excluding arrears. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash. The Government is transitioning to accrual and records some items as cash, some accrual.  The desk attempts to report accrual, however it is not fully accrual reporting. General government includes: Central Government;. Debt corresponds to public sector (central government + public enterprises) Valuation of public debt: Nominal value Primary domestic currency: Eastern Caribbean dollar Data last updated: 01/2015"
GGXWDN,GTM,
GGXWDN,GIN,Source: Ministry of Finance Latest actual data: 2014 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Other General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: Guinean franc Data last updated: 02/2015
GGXWDN,GNB,
GGXWDN,GUY,Source: Ministry of Finance Latest actual data: 2012 Fiscal assumptions: Consistent with other sectors. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Guyana dollar Data last updated: 03/2015
GGXWDN,HTI,
GGXWDN,HND,
GGXWDN,HKG,
GGXWDN,HUN,"Source: Ministry of Economy. Ministry of National Economy; Eurostat Latest actual data: 2013. Preliminary Fiscal assumptions: Fiscal projections include IMF staff projections of the macroeconomic framework and of the impact of recent legislative measures, as well as fiscal policy plans announced in the 2014 budget. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds;Nonmonetary Financial Public Corporations;. State Government does not apply to Hungary Valuation of public debt: Face value Primary domestic currency: Hungarian forint Data last updated: 03/2015"
GGXWDN,ISL,Source: National Statistical Office Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government; Valuation of public debt: Face value Primary domestic currency: Icelandic kr�na Data last updated: 03/2015
GGXWDN,IND,
GGXWDN,IDN,
GGXWDN,IRN,Source: Ministry of Finance Latest actual data: 2013 Notes: Excludes Targeted Subsidy Organization and National Development Fund Start/end months of reporting year: April/March GFS Manual used: 2001 Basis of recording: Cash. Accrual accounting method is not used General government includes: Central Government;. General Government data set equal to Central Government since General Government data are not reported. Valuation of public debt: Nominal value Primary domestic currency: Iranian rial Data last updated: 03/2015
GGXWDN,IRQ,
GGXWDN,IRL,Source: Ministry of Finance Latest actual data: 2014 Fiscal assumptions: Fiscal projections are based on the 2015 budget. The fiscal projections are adjusted for differences between the IMF staff?s macroeconomic projections and those of the Irish authorities. Start/end months of reporting year: January/December GFS Manual used: 2001. Data are provided with ESA 2010 and mapped to GFS Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds;Other; Valuation of public debt: Nominal value Primary domestic currency: Euro Data last updated: 03/2015
GGXWDN,ISR,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Historical data are based on Government Finance Statistics (GFS) submitted by the Central Bureau of Statistics. The historical data, together with the announced fiscal consolidation plan by the authorities, form the basis for staff medium-term fiscal projections. Monetary policy stance is assumed to be unchanged. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Quasi-accrual basis. General government includes: Central Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Israeli shekel Data last updated: 03/2015"
GGXWDN,ITA,"Source: National Statistical Office Latest actual data: 2013 Fiscal assumptions: Fiscal projections incorporate the government?s announced fiscal policy, as outlined in the draft 2015 Stability Law adjusted for different growth outlooks and estimated impact of measures. Sovereign yields have fallen significantly since the 2015 Stability Law was passed and staff have assumed that the savings from a lower interest bill will be used to pay down debt.  Estimates of the cyclically adjusted balance include the expenditure to clear capital arrears in 2013, which are excluded from the structural balance. After 2014, the IMF staff projects convergence to a structural balance in line with Italy?s fiscal rule, which implies corrective measures in some years, as yet unidentified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Face value Primary domestic currency: Euro Data last updated: 03/2015"
GGXWDN,JAM,
GGXWDN,JPN,"Source: Cabinet Office of Japan Latest actual data: 2013 Fiscal assumptions: The projections include fiscal measures already announced by the government, including consumption tax increases, earthquake reconstruction spending, and the stimulus package. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds;. Government in Japan consists of 3 layers: central, prefectural, and municipal. The latter two government levels are covered under local government. There is no government at the state level in Japan. Valuation of public debt: Nominal value. Gross public debt includes equity shares. Primary domestic currency: Japanese yen Data last updated: 03/2015"
GGXWDN,JOR,"Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Nonfinancial Public Corporation;. Central government up to 2012. Starting in 2013, the government balance includes direct transfers to NEPCO (4.3 and 2.7 percent of GDP in 2013 and 2014). Valuation of public debt: Face value Primary domestic currency: Jordanian dinar Data last updated: 03/2015"
GGXWDN,KAZ,Source: IMF Staff Latest actual data: 2013 Fiscal assumptions: Budget Law and staff projections Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government; Valuation of public debt: Nominal value Primary domestic currency: Kazakhstani tenge Data last updated: 03/2015
GGXWDN,KEN,"Source: Ministry of Finance Latest actual data: 2014. Raw data is in fiscal year, which runs from July to June. Start/end months of reporting year: January/December. Reporting year is calendar year, done by taking the average of fiscal years. For example, 2000 is the average of 1999/2000 and 2000/2001. GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government; Valuation of public debt: Current market value Primary domestic currency: Kenya shillings Data last updated: 03/2015"
GGXWDN,KIR,
GGXWDN,KOR,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: The medium-term forecast incorporates the government?s announced medium-term consolidation path. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;. For government gross/net debt only, general government includes central government and local government, starting from 2001. Valuation of public debt: Nominal value Primary domestic currency: Korean won Data last updated: 03/2015"
GGXWDN,UVK,
GGXWDN,KWT,
GGXWDN,KGZ,
GGXWDN,LAO,
GGXWDN,LVA,Source: Ministry of Finance Latest actual data: 2013 Start/end months of reporting year: January/December GFS Manual used: NAS Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds;Nonfinancial Public Corporation; Valuation of public debt: Nominal value Primary domestic currency: Euro Data last updated: 03/2015
GGXWDN,LBN,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Revenue projections are made based on the macroeconomic assumptions and revenue buoyancy of various taxes (as measures by elasticity measures and staff's understanding of the authorities' tax policy measures). On the spending side, projections reflect the authorities' projections, with a few deviations to take into account key macroeconomic assumptions (e.g., WEO oil price for subsidies to the electricity company). Monetary projections are based on key assumptions on deposits growth, dollarization and credit to private sector. Start/end months of reporting year: January/December GFS Manual used: 1986. GFSM 2001 has been adopted but should be refined. Budgetary expenditure data are reported on a modified cash basis, corresponding to the issuance of payment orders. Basis of recording: Cash. Modified cash basis (only corrects for arrears) General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: Lebanese pound Data last updated: 03/2015"
GGXWDN,LSO,Source: Ministry of Finance Latest actual data: 2012/13 Start/end months of reporting year: April/March GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Local Government; Valuation of public debt: Current market value Primary domestic currency: Lesotho loti Data last updated: 03/2015
GGXWDN,LBR,"Source: Ministry of Finance Latest actual data: 2012 Notes: Debt relief was granted in 2009, which explained the high number for that year in general government net lending/borrowing. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government; Valuation of public debt: Face value Primary domestic currency: U.S. dollars Data last updated: 03/2015"
GGXWDN,LBY,Source: Ministry of  Finance Latest actual data: 2014 Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;State Government;Local Government; Valuation of public debt: Face value Primary domestic currency: Libyan dinar Data last updated: 03/2015
GGXWDN,LTU,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015"
GGXWDN,LUX,
GGXWDN,MKD,Source: Ministry of Finance Latest actual data: 2014 Fiscal assumptions: Budget forecast and medium term projections. Start/end months of reporting year: January/December GFS Manual used: 1986. Lending minus repayment is included in total expenditures Basis of recording: Cash General government includes: Central Government;State Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Macedonian denar Data last updated: 03/2015
GGXWDN,MDG,
GGXWDN,MWI,Source: Ministry of Finance Latest actual data: 2014/15 Start/end months of reporting year: July/June GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government Primary domestic currency: Malawi kwacha Data last updated: 02/2015
GGXWDN,MYS,
GGXWDN,MDV,"Source: Ministry of Finance and Treasury Latest actual data: 2012. budget estimates Start/end months of reporting year: January/December. Calendar GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Nominal value. During the mission in Oct/Nov 2010, we found that the public guaranteed SOE debt for 2009 was only 20 percent of the figure previously reported. As a result, public debt to GDP ratio has declined significantly for 2009. Primary domestic currency: Maldivian rufiyaa Data last updated: 03/2015"
GGXWDN,MLI,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Aprroved budget and agreed program budget for current year; authorities'medium-term fiscal framework plus staff estimates for outer years. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Expenditure is reported on accrual basis, revenue on a cash basis (except for corporate income tax, which has a separate reporting regime) General government includes: Central Government; Valuation of public debt: Nominal value Primary domestic currency: CFA franc Data last updated: 03/2015"
GGXWDN,MLT,
GGXWDN,MHL,
GGXWDN,MRT,
GGXWDN,MUS,Source: Ministry of Finance Latest actual data: 2013 Notes: The overall balance (Central Government net lending and borrowing)  and primary balance series do not include flows from extra-budgetary funds starting in 2007. Fiscal assumptions: Authorities and Staff Calculations Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Cash. Few non-cash calculations. General government includes: Central Government;State Government;Local Government;Nonfinancial Public Corporation; Valuation of public debt: Face value Primary domestic currency: Mauritian rupee Data last updated: 02/2015
GGXWDN,MEX,"Source: Ministry of Finance Latest actual data: 2014 Fiscal assumptions: Fiscal projections for 2014 are broadly in line with the approved budget; projections for 2014 onward assume compliance with rules established in the Fiscal Responsibility Law. Start/end months of reporting year: January/December GFS Manual used: 2001. Currently the Mexico team is submitting data to WEO using GFSM2001 classification by doing some in-house adjustments with the help of STA. This classification is also used to present fiscal tables in the Art IV reports (in addition to standard tables used for discussion with Mexican authorities). However, Mexican authorities are not yet reporting public finance data using the GFSM2001 manual. Thus, accrual data are not available to the Mexico team. Basis of recording: Cash General government includes: Central Government;Social Security Funds;Nonfinancial Public Corporation;. Mexican authorities currently report fiscal data including the central government, financial and non-financial public corporations and entities, and the social security system. As of today, this is the relevant coverage level for policy discussion with Mexican authorities, and the team believes that it is important to keep the broadest available coverage. As the authorities continue transitioning toward GFSM2001 and report data accordingly, the Mexico team will be able to report data in line with GFSM2001, in particular regarding state governments. � Valuation of public debt: Face value Primary domestic currency: Mexican peso Data last updated: 03/2015"
GGXWDN,FSM,
GGXWDN,MDA,"Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Various bases and  growth rates for GDP, consumption , import, wages, energy prices, demographic changes. Start/end months of reporting year: January/December GFS Manual used: 1986 Basis of recording: Cash General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value Primary domestic currency: Moldovan leu Data last updated: 03/2015"
GGXWDN,MNG,
GGXWDN,MNE,
GGXWDN,MAR,Source: Ministry of Economy Latest actual data: 2014 Fiscal assumptions: Authorties' and staff estimates Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;. Other level fiscal data is not available from the authorities. Valuation of public debt: Face value Primary domestic currency: Moroccan dirham Data last updated: 03/2015
GGXWDN,MOZ,
GGXWDN,MMR,
GGXWDN,NAM,Source: Ministry of Finance Latest actual data: 2011/12 Start/end months of reporting year: April/March GFS Manual used: 2001 Basis of recording: Cash General government includes: Central Government;Other; Valuation of public debt: Nominal value Primary domestic currency: Namibia dollar Data last updated: 03/2015
GGXWDN,NPL,
