weo_subject_code,geo,estimates_start_after
TXG_RPCH,HTI,2013
TXG_RPCH,HND,2013
TXG_RPCH,HKG,2014
TXG_RPCH,HUN,2010
TXG_RPCH,ISL,2014
TXG_RPCH,IND,2014
TXG_RPCH,IDN,2014
TXG_RPCH,IRN,2013
TXG_RPCH,IRQ,
TXG_RPCH,IRL,2014
TXG_RPCH,ISR,2014
TXG_RPCH,ITA,2013
TXG_RPCH,JAM,2013
TXG_RPCH,JPN,2014
TXG_RPCH,JOR,2013
TXG_RPCH,KAZ,2013
TXG_RPCH,KEN,2013
TXG_RPCH,KIR,2012
TXG_RPCH,KOR,2014
TXG_RPCH,UVK,2013
TXG_RPCH,KWT,2013
TXG_RPCH,KGZ,2014
TXG_RPCH,LAO,2013
TXG_RPCH,LVA,2013
TXG_RPCH,LBN,2013
TXG_RPCH,LSO,2012
TXG_RPCH,LBR,2013
TXG_RPCH,LBY,2014
TXG_RPCH,LTU,
TXG_RPCH,LUX,2013
TXG_RPCH,MKD,2014
TXG_RPCH,MDG,2014
TXG_RPCH,MWI,2013
TXG_RPCH,MYS,2014
TXG_RPCH,MDV,2011
TXG_RPCH,MLI,2011
TXG_RPCH,MLT,
TXG_RPCH,MHL,
TXG_RPCH,MRT,2013
TXG_RPCH,MUS,2013
TXG_RPCH,MEX,2014
TXG_RPCH,FSM,
TXG_RPCH,MDA,2013
TXG_RPCH,MNG,2013
TXG_RPCH,MNE,2014
TXG_RPCH,MAR,2013
TXG_RPCH,MOZ,2013
TXG_RPCH,MMR,2014
TXG_RPCH,NAM,2011
TXG_RPCH,NPL,
TXG_RPCH,NLD,2013
TXG_RPCH,NZL,2014
TXG_RPCH,NIC,2013
TXG_RPCH,NER,2012
TXG_RPCH,NGA,2013
TXG_RPCH,NOR,2014
TXG_RPCH,OMN,2013
TXG_RPCH,PAK,2014
TXG_RPCH,PLW,2013
TXG_RPCH,PAN,2014
TXG_RPCH,PNG,2013
TXG_RPCH,PRY,2013
TXG_RPCH,PER,2014
TXG_RPCH,PHL,2014
TXG_RPCH,POL,2013
TXG_RPCH,PRT,2014
TXG_RPCH,QAT,2013
TXG_RPCH,ROU,2014
TXG_RPCH,RUS,2014
TXG_RPCH,RWA,2014
TXG_RPCH,WSM,
TXG_RPCH,SMR,
TXG_RPCH,STP,2014
TXG_RPCH,SAU,2014
TXG_RPCH,SEN,2011
TXG_RPCH,SRB,2014
TXG_RPCH,SYC,2013
TXG_RPCH,SLE,2013
TXG_RPCH,SGP,2014
TXG_RPCH,SVK,2014
TXG_RPCH,SVN,2014
TXG_RPCH,SLB,2013
TXG_RPCH,ZAF,2013
TXG_RPCH,SSD,
TXG_RPCH,ESP,2014
TXG_RPCH,LKA,2012
TXG_RPCH,KNA,2013
TXG_RPCH,LCA,2013
TXG_RPCH,VCT,2013
TXG_RPCH,SDN,2013
TXG_RPCH,SUR,2013
TXG_RPCH,SWZ,2013
TXG_RPCH,SWE,2014
TXG_RPCH,CHE,2013
TXG_RPCH,SYR,2009
TXG_RPCH,TWN,2014
TXG_RPCH,TJK,2013
TXG_RPCH,TZA,2010
TXG_RPCH,THA,2014
TXG_RPCH,TLS,
TXG_RPCH,TGO,2012
TXG_RPCH,TON,2012
TXG_RPCH,TTO,2012
TXG_RPCH,TUN,2014
TXG_RPCH,TUR,2013
TXG_RPCH,TKM,2012
TXG_RPCH,TUV,
TXG_RPCH,UGA,2013
TXG_RPCH,UKR,2013
TXG_RPCH,ARE,2013
TXG_RPCH,GBR,2013
TXG_RPCH,USA,2014
TXG_RPCH,URY,2014
TXG_RPCH,UZB,2012
TXG_RPCH,VUT,
TXG_RPCH,VEN,2012
TXG_RPCH,VNM,2013
TXG_RPCH,YEM,
TXG_RPCH,ZMB,2013
TXG_RPCH,ZWE,2013
