weo_subject_code,geo,estimates_start_after
PCPIEPCH,PRT,2014
PCPIEPCH,QAT,2014
PCPIEPCH,ROU,2014
PCPIEPCH,RUS,2014
PCPIEPCH,RWA,2014
PCPIEPCH,WSM,2014
PCPIEPCH,SMR,2014
PCPIEPCH,STP,2014
PCPIEPCH,SAU,2014
PCPIEPCH,SEN,2011
PCPIEPCH,SRB,2014
PCPIEPCH,SYC,2013
PCPIEPCH,SLE,2014
PCPIEPCH,SGP,2014
PCPIEPCH,SVK,2014
PCPIEPCH,SVN,2014
PCPIEPCH,SLB,2013
PCPIEPCH,ZAF,2014
PCPIEPCH,SSD,2014
PCPIEPCH,ESP,2014
PCPIEPCH,LKA,2014
PCPIEPCH,KNA,2013
PCPIEPCH,LCA,2013
PCPIEPCH,VCT,2013
PCPIEPCH,SDN,2013
PCPIEPCH,SUR,2013
PCPIEPCH,SWZ,2014
PCPIEPCH,SWE,2014
PCPIEPCH,CHE,2014
PCPIEPCH,SYR,2011
PCPIEPCH,TWN,2014
PCPIEPCH,TJK,2013
PCPIEPCH,TZA,2013
PCPIEPCH,THA,2014
PCPIEPCH,TLS,2013
PCPIEPCH,TGO,2013
PCPIEPCH,TON,2013
PCPIEPCH,TTO,2013
PCPIEPCH,TUN,2014
PCPIEPCH,TUR,2014
PCPIEPCH,TKM,2013
PCPIEPCH,TUV,2013
PCPIEPCH,UGA,2014
PCPIEPCH,UKR,2014
PCPIEPCH,ARE,2014
PCPIEPCH,GBR,2014
PCPIEPCH,USA,2014
PCPIEPCH,URY,2014
PCPIEPCH,UZB,2012
PCPIEPCH,VUT,2014
PCPIEPCH,VEN,2013
PCPIEPCH,VNM,2013
PCPIEPCH,YEM,2009
PCPIEPCH,ZMB,2013
PCPIEPCH,ZWE,2013
