weo_subject_code,geo,country_series_specific_notes
PCPIE,BHR,"Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly. The current CPI basket contains more than 450 individual goods and services which are organized according to  Classification of Individual Consumption by Purpose (COICOP)-Standard EU classification of consumer spending. Base year: 2006. The information was collected from the Household Expenditure and Income Surveys (HEIS) for 2006. In that year, about 2,200 Bahraini households and 1,064 non-Bahraini households from around the country were statistically selected to provide information on their spending habits in the diary survey. Primary domestic currency: Bahrain dinar Data last updated: 03/2015"
PCPIE,BGD,Source: Bangladesh Bureau of Statistics Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Bangladesh taka Data last updated: 03/2015
PCPIE,BRB,Source: Central Bank Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Barbados dollar Data last updated: 03/2015
PCPIE,BLR,"Source: National Statistical Office. Formally, the National Statistical Committee of the Republic of Belarus Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Belarusian rubel Data last updated: 03/2015"
PCPIE,BEL,Source: Central Bank Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,BLZ,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly. Monthly data available beginning February 2011. Base year: 2000. Original base year from source is February 2011. Primary domestic currency: Belize dollar Data last updated: 03/2015
PCPIE,BEN,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2008 Primary domestic currency: CFA franc Data last updated: 02/2015
PCPIE,BTN,Source: Central Bank Latest actual data: 2013. Latest quarterly data extend to Q3 2014. Harmonized prices: No Frequency of source data: Semi-annual 1980-2003. Quarterly from from 2003Q2 Base year: 1980 Primary domestic currency: Bhutanese ngultrum Data last updated: 02/2015
PCPIE,BOL,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2007 Primary domestic currency: Bolivian boliviano Data last updated: 03/2015
PCPIE,BIH,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 1999 Primary domestic currency: Convertible marka Data last updated: 03/2015
PCPIE,BWA,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000. 9/1/2006 Primary domestic currency: Botswana pula Data last updated: 03/2015
PCPIE,BRA,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 1980. December 1980 = 100 Primary domestic currency: Brazilian real Data last updated: 03/2015
PCPIE,BRN,"Source: National Statistical Office. Department of Economic Planning and Development, Prime Minister's office, downloaded via CEIC. Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly. Monthly data available from 2003 onward. Prior to 2003 data available on annual basis, therefore eop data equal to average data before 2003 Base year: 2010. January 2010=100 Primary domestic currency: Brunei dollar Data last updated: 03/2015"
PCPIE,BGR,"Source: National Statistical Office Latest actual data: 2014 Notes: As of 1997, the consumer price index has been replaced by HICP. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Bulgarian lev Data last updated: 03/2015"
PCPIE,BFA,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2008. The value for 2008 is sightly different than 100. The series will be corrected for the next submission. Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,BDI,"Source: National Statistical Office Latest actual data: 2012 Harmonized prices: No. The data cover only the national capital, Bujumbura. Frequency of source data: Monthly Base year: 2013. 41275 Primary domestic currency: Burundi franc Data last updated: 03/2015"
PCPIE,CPV,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Cabo Verde escudo Data last updated: 02/2015
PCPIE,KHM,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2006. October-December 2006=100 Primary domestic currency: Cambodian riel Data last updated: 03/2015
PCPIE,CMR,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: Yes Frequency of source data: Monthly Base year: 1993. re-weighting of consumption basket on various occasions since 1993 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,CAN,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2002 Primary domestic currency: Canadian dollar Data last updated: 03/2015
PCPIE,CAF,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: CFA franc Data last updated: 02/2015
PCPIE,TCD,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2005. December 2005=100 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,CHL,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2013. 2009; Starting 2014 the base year changes to 2013. Primary domestic currency: Chilean peso Data last updated: 03/2015
PCPIE,CHN,"Source: National Statistical Office. Data retrieved from CEIC Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. CPI is calculated from authorities' series reported on a PY=100 basis, with weights in the basket adjusted regularly. Primary domestic currency: Chinese yuan Data last updated: 03/2015"
PCPIE,COL,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2008 Primary domestic currency: Colombian peso Data last updated: 03/2015
PCPIE,COM,Source: National Statistical Office. Planning Commissariat Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Comorian franc Data last updated: 02/2015
PCPIE,COD,Source: Central Bank Latest actual data: 2014 Notes: Data prior to 2001 cannot be confirmed by national sources at this time. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Congo franc Data last updated: 03/2015
PCPIE,COG,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2005. 12/1/2005 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,CRI,Source: Central Bank Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2006. Index Base (July 2006=100) Primary domestic currency: Costa Rican colón Data last updated: 03/2015
PCPIE,CIV,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,HRV,"Source: Haver Analytics. Formally, the Central Bureau of Statistics of the Republic of Croatia (CroStat) Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Croatian kuna Data last updated: 03/2015"
PCPIE,CYP,Source: Eurostat Latest actual data: 2014 Harmonized prices: Yes. 2005=100 Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,CZE,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Czech koruna Data last updated: 03/2015
PCPIE,DNK,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Danish krone Data last updated: 03/2015
PCPIE,DJI,Source: National Statistical Office Latest actual data: 2014 Notes: Data prior to 1999 are IMF staff estimates based on the consumer price index for expatriates. Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Djibouti franc Data last updated: 03/2015
PCPIE,DMA,"Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. The base month is June 2010 (June 2010 = 100). The annual period average data is calculated by taking the average of the twelve months in the same year, and thus the annual data for 2010 may not exactly equal to 100. Primary domestic currency: Eastern Caribbean dollar Data last updated: 03/2015"
PCPIE,DOM,Source: Central Bank Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. Index=100 in December 2010 Primary domestic currency: Dominican peso Data last updated: 03/2015
PCPIE,ECU,"Source: Source: INEC and Central Bank Latest actual data: 2014 Notes: The price Ecuador receives for its oil exports is subject to effects of marketing and discounts for the quality of the Ecuadorian mix. These effects are variable over time. Therefore, while the price of Ecuadorian oil moves in tandem with world prices, deviations are to be expected in projection. Harmonized prices: No Frequency of source data: Monthly Base year: 2014 Primary domestic currency: U.S. dollar Data last updated: 03/2015"
PCPIE,EGY,Source: Central Agency for Public Mobilization and Statistics (CAPMAS) Latest actual data: 2013/14. 2013/14 Fiscal year Harmonized prices: No. Data refer to fiscal years Frequency of source data: Monthly Base year: 1999/2000 Primary domestic currency: Egyptian pound Data last updated: 03/2015
PCPIE,SLV,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2009 Primary domestic currency: U.S. dollar Data last updated: 03/2015
PCPIE,GNQ,"Source: Ministry of Economy. Ministry of Economy, Planning, and Public Investment Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: CFA franc Data last updated: 02/2015"
PCPIE,ERI,Source: National Statistical Office Latest actual data: 2009 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Eritrean nakfa Data last updated: 02/2015
PCPIE,EST,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,ETH,"Source: National Statistical Office Latest actual data: 2014 Notes: For WEO purposes, calendar year Harmonized prices: No Frequency of source data: Monthly Base year: 2011. 40878 Primary domestic currency: Ethiopian birr Data last updated: 03/2015"
PCPIE,FJI,Source: National Statistical Office. Fiji Islands Bureau of Statistics Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2008 Primary domestic currency: Fiji dollar Data last updated: 02/2015
PCPIE,FIN,"Source: National Statistical Office. Eurostat, downloaded through Haver Analytics Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015"
PCPIE,FRA,Source: National Statistical Office Latest actual data: 2014 Notes: The original CPI index implies an inflation rate of 16.1 percent in 1990. WEO official inflation figure as smoothed by staff. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,GAB,Source: Ministry of Finance. Macroeconomics Department Latest actual data: 2014. These data are even provided monthly for 2010 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2000 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,GMB,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2004 Primary domestic currency: Gambian dalasi Data last updated: 03/2015
PCPIE,GEO,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 1997 Primary domestic currency: Georgian lari Data last updated: 03/2015
PCPIE,DEU,Source: National Statistical Office Latest actual data: 2014 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,GHA,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2012 Primary domestic currency: Ghanaian cedi Data last updated: 03/2015
PCPIE,GRC,"Source: Haver Analytics. Formally, the National Statistical Office (ELSTAT) Latest actual data: 2014. For quarterly data, latest actual is 2014Q4. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015"
PCPIE,GRD,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: Jan. 2010 = 100 Primary domestic currency: Eastern Caribbean dollar Data last updated: 01/2015
PCPIE,GTM,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. 12/1/2010 Primary domestic currency: Guatemalan quetzal Data last updated: 03/2015
PCPIE,GIN,Source: National Statistical Office Latest actual data: 2014 Notes: Data prior to 1995 cannot be confirmed by national sources at this time. Harmonized prices: No Frequency of source data: Monthly Base year: 1991 Primary domestic currency: Guinean franc Data last updated: 02/2015
PCPIE,GNB,"Source: National Statistical Office Latest actual data: 2011 Notes: Data prior to 1997 cannot be confirmed by national sources at this time. Harmonized prices: No. The data cover only the national capital, Bissau. Frequency of source data: Monthly Base year: 2008 Primary domestic currency: CFA franc Data last updated: 03/2015"
PCPIE,GUY,Source: National Statistical Office Latest actual data: 2012 Harmonized prices: No Frequency of source data: Monthly Base year: 2009. Base is December 2009. Primary domestic currency: Guyana dollar Data last updated: 03/2015
PCPIE,HTI,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Haitian gourde Data last updated: 02/2015
PCPIE,HND,Source: Central Bank Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000. March-2000 = 100 Primary domestic currency: Honduran lempira Data last updated: 03/2015
PCPIE,HKG,Source: National Statistical Office. Data retrieved from CEIC Latest actual data: 2014 Notes: Hong Kong Authorities change the weights for Composite CPI every 5 years. From Oct. 2004 the series with 2005 weights are used; between Oct. 1999 and Sept. 2004 the series with 2000 weights are used to splice; prior to Sept. 1999 the series with 1995 weight. Harmonized prices: No Frequency of source data: Monthly Base year: 2010. HK: Composite Consumer Price Index (10/09-9/10=100) Primary domestic currency: Hong Kong dollar Data last updated: 03/2015
PCPIE,HUN,Source: IFS - International Finance Statistics Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Hungarian forint Data last updated: 03/2015
PCPIE,ISL,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 1997. Base month is March 1997 Primary domestic currency: Icelandic króna Data last updated: 03/2015
PCPIE,IND,Source: National Statistical Office. The original data are in monthly. IMF staff collapsed it to fiscal year data. Latest actual data: 2013/14 Harmonized prices: No. CPI-National (CY2006M1 forward) is used spliced with CPI-Industrial Workers (CY2005M12 backward) [2001=100]. Frequency of source data: Monthly Base year: 2001. Data issued by the authorities for year 2001 is not 100 Primary domestic currency: Indian rupee Data last updated: 03/2015
PCPIE,IDN,Source: National Statistical Office. Accessed via CEIC Latest actual data: 2014 Harmonized prices: No. Survey of 66 cities. Frequency of source data: Monthly Base year: 2012 Primary domestic currency: Indonesian rupiah Data last updated: 03/2015
PCPIE,IRN,Source: Central Bank Latest actual data: 2014 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Harmonized prices: No. Data refer to fiscal years Frequency of source data: Monthly Base year: 2011. 2011/2012=100 Primary domestic currency: Iranian rial Data last updated: 03/2015
PCPIE,IRQ,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2007. New base year introduced in Jan 2010 Primary domestic currency: Iraqi dinar  Data last updated: 03/2015
PCPIE,IRL,Source: National Statistical Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,ISR,Source: Haver Analytics Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2014 Primary domestic currency: Israeli shekel Data last updated: 03/2015
PCPIE,ITA,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,JAM,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Jamaica dollar Data last updated: 03/2015
PCPIE,JPN,"Source: Ministry of Internal Affairs and Communications Latest actual data: 2014 Notes: Base year changed to 2010 on August 29, 2011. Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Japanese yen Data last updated: 03/2015"
PCPIE,JOR,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Jordanian dinar Data last updated: 03/2015
PCPIE,KAZ,Source: Central Bank Latest actual data: 2013 Notes: Data prior to 1996 cannot be confirmed by national sources at this time. Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Kazakhstani tenge Data last updated: 03/2015
PCPIE,KEN,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Kenya shillings Data last updated: 03/2015
PCPIE,KIR,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2006. October 2006 =100 Primary domestic currency: Australian dollar Data last updated: 03/2015
PCPIE,KOR,Source: Ministry of Finance Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Korean won Data last updated: 03/2015
PCPIE,UVK,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2002 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,KWT,Source: Ministry of Planning and Central Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2007. Data reported by the authorities has 2007 as base year (new weights from 2007). Primary domestic currency: Kuwaiti dinar Data last updated: 03/2015
PCPIE,KGZ,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Kyrgyz som Data last updated: 03/2015
PCPIE,LAO,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000. 2000M12=100 Primary domestic currency: Lao kip Data last updated: 02/2015
PCPIE,LVA,Source: Eurostat Latest actual data: 2013 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,LBN,Source: National Statistical Office Latest actual data: 2013. STA is helping improve the index including the provision of missing months data and regional inflation indices. Harmonized prices: No Frequency of source data: Monthly Base year: 2007. December 2007=100 Primary domestic currency: Lebanese pound Data last updated: 03/2015
PCPIE,LSO,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Lesotho loti Data last updated: 03/2015
PCPIE,LBR,Source: Central Bank of Liberia Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2000. 12-month average Primary domestic currency: U.S. dollars Data last updated: 03/2015
PCPIE,LBY,Source: Census and Statistical Department of the National Information and Documentation Agency (NIDA). Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2003 Primary domestic currency: Libyan dinar Data last updated: 03/2015
PCPIE,LTU,Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Latest actual data are August 2014 HICP. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Lithuanian litas Data last updated: 03/2015
PCPIE,LUX,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,MKD,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Macedonian denar Data last updated: 03/2015
PCPIE,MDG,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Malagasy ariary Data last updated: 03/2015
PCPIE,MWI,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Malawi kwacha Data last updated: 02/2015
PCPIE,MYS,Source: National Statistical Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Malaysian ringgit Data last updated: 03/2015
PCPIE,MDV,Source: Central Bank Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 1995 Primary domestic currency: Maldivian rufiyaa Data last updated: 03/2015
PCPIE,MLI,Source: Ministry of Finance Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2008 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,MLT,Source: Haver Analytics. Eurostat Latest actual data: 2013 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,MHL,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Quarterly Base year: 2003. Base Year is 2003 Quarter 1 Primary domestic currency: U.S. dollar Data last updated: 03/2015
PCPIE,MRT,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Mauritanian ouguiya Data last updated: 03/2015
PCPIE,MUS,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No. Data refer to calendar years Frequency of source data: Monthly Base year: 2000 Primary domestic currency: Mauritian rupee Data last updated: 02/2015
PCPIE,MEX,"Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. Note: 100 = Dec. 16-31, 2010. Thus looking at monthly data there will be no period equal to 100. Primary domestic currency: Mexican peso Data last updated: 03/2015"
PCPIE,FSM,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Quarterly Base year: 2008. The base is 2008Q2 (i.e. 2008Q2 = 100) Primary domestic currency: U.S. dollar Data last updated: 03/2015
PCPIE,MDA,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 1991 Primary domestic currency: Moldovan leu Data last updated: 03/2015
PCPIE,MNG,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Mongolian togrog Data last updated: 03/2015
PCPIE,MNE,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 1999 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,MAR,Source: National Statistical Office Latest actual data: 2013 Harmonized prices: No Frequency of source data: Monthly Base year: 2006 Primary domestic currency: Moroccan dirham Data last updated: 03/2015
PCPIE,MOZ,Source: National Statistical Office. Instituto Nacional de Estadistica (INE). Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2004. Authorities reported CPI index is December 2004. Primary domestic currency: Mozambican metical Data last updated: 03/2015
PCPIE,MMR,Source: National Statistical Office. Central Statistical Organization Latest actual data: 2014 Harmonized prices: No. Data refer to fiscal years Frequency of source data: Monthly Base year: 1995 Primary domestic currency: Myanmar kyat Data last updated: 03/2015
PCPIE,NAM,Source: National Statistical Office Latest actual data: 2012 Harmonized prices: No Frequency of source data: Monthly Base year: 2012. December=100 Primary domestic currency: Namibia dollar Data last updated: 03/2015
PCPIE,NPL,Source: Central Bank. Missing data points prior to 2010 is spliced (ratio spliced) using the old CPI series by the desk Latest actual data: 2013/14 Harmonized prices: No. Data refer to fiscal years. Frequency of source data: Monthly Base year: 2005/06. Average of 2005 and 2006 = 100; numbers may slightly differ due to rounding Primary domestic currency: Nepalese rupee Data last updated: 03/2015
PCPIE,NLD,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 03/2015
PCPIE,NZL,Source: Statistics New Zealand Latest actual data: 2014 Harmonized prices: No. Excludes interest rate components. Data refer to fiscal years Frequency of source data: Quarterly Base year: 2000. Source data are based June 2006=1000. We rebase them 2000=100 Primary domestic currency: New Zealand dollar Data last updated: 03/2015
PCPIE,NIC,"Source: Central Bank Latest actual data: 2014 Notes: Due to political and economic events (civil war and hyperinflation), data prior to 1995 are less reliable. Harmonized prices: No Frequency of source data: Monthly Base year: 2006. Base 2006 = 100 indices linked to basis 1999 = 100 indices for the period January 2001 to December 2009 Primary domestic currency: Nicaraguan córdoba Data last updated: 03/2015"
PCPIE,NER,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2000 Primary domestic currency: CFA franc Data last updated: 03/2015
PCPIE,NGA,Source: National Statistical Office Latest actual data: 2014 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Harmonized prices: No Frequency of source data: Monthly Base year: 2009. The base period is November 2009 which explains the small discrepancy in 2009. Primary domestic currency: Nigerian naira Data last updated: 03/2015
PCPIE,NOR,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 2010 Primary domestic currency: Norwegian krone Data last updated: 03/2015
PCPIE,OMN,Source: National Statistical Office Latest actual data: 2014 Harmonized prices: No Frequency of source data: Monthly Base year: 1990. Base Year for Weights is 2000 Primary domestic currency: Omani rial Data last updated: 03/2015
